name,stage,calls,cpu_time_total_us,cuda_time_total_us,self_cpu_time_total_us,self_cuda_time_total_us,run_name
void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_16x6_nn_align4>(cutlass_80_tensorop_s1688gemm_64x64_16x6_nn_align4::Params),,96,0,791.3550000000232,0,791.3550000000232,medium_ctx256_train_step_fp32
sm90_xmma_gemm_f32f32_tf32f32_f32_tn_n_tilesize128x256x32_warpgroupsize2x1x1_execute_segment_k_off_kernel__5x_cublas,,96,0,2757.9949999999344,0,2757.9949999999344,medium_ctx256_train_step_fp32
aten::sigmoid,,48,515.026999999981,336.22499999998854,339.2390000000232,336.22499999998854,medium_ctx256_train_step_fp32
"void at::native::vectorized_elementwise_kernel<4, at::native::sigmoid_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::sigmoid_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",,48,0,336.22499999998854,0,336.22499999998854,medium_ctx256_train_step_fp32
"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul>)",,776,0,5711.313999999653,0,5711.313999999653,medium_ctx256_train_step_fp32
cudaMemsetAsync,,540,1366.4739999998783,0,1366.4739999998783,0,medium_ctx256_train_step_fp32
Memset (Device),,540,0,453.82200000032026,0,453.82200000032026,medium_ctx256_train_step_fp32
sm90_xmma_gemm_f32f32_tf32f32_f32_tn_n_tilesize128x128x32_warpgroupsize1x1x1_execute_segment_k_off_kernel__5x_cublas,,2,0,121.91999999999825,0,121.91999999999825,medium_ctx256_train_step_fp32
aten::log,,2,19.28499999998894,3.3910000000032596,11.956999999987602,3.3910000000032596,medium_ctx256_train_step_fp32
aten::neg,,200,1373.8629999997938,1308.1629999997458,772.7409999998563,1308.1629999997458,medium_ctx256_train_step_fp32
aten::gather,,2,31.247999999999593,17.662999999985914,22.671000000016647,17.662999999985914,medium_ctx256_train_step_fp32
"void at::native::vectorized_elementwise_kernel<4, at::native::log_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::log_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",,2,0,3.3910000000032596,0,3.3910000000032596,medium_ctx256_train_step_fp32
"void at::native::vectorized_elementwise_kernel<4, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",,104,0,990.6279999998878,0,990.6279999998878,medium_ctx256_train_step_fp32
backward,backward,2,124457.62699999998,2.368000000016764,122758.76999999996,0.0,medium_ctx256_train_step_fp32
"void at::native::_scatter_gather_elementwise_kernel<128, 8, at::native::_cuda_scatter_gather_internal_kernel<false, at::native::OpaqueType<4>, long>::operator()<at::native::TensorAssign>(at::TensorIterator&, long, long, long, at::native::TensorAssign const&)::{lambda(int)#1}>(int, at::native::_cuda_scatter_gather_internal_kernel<false, at::native::OpaqueType<4>, long>::operator()<at::native::TensorAssign>(at::TensorIterator&, long, long, long, at::native::TensorAssign const&)::{lambda(int)#1})",,2,0,17.662999999985914,0,17.662999999985914,medium_ctx256_train_step_fp32
aten::ones_like,,2,46.61699999998382,2.368000000016764,4.517000000014377,0.0,medium_ctx256_train_step_fp32
aten::empty_strided,,1218,2455.711999999534,0,2455.711999999534,0,medium_ctx256_train_step_fp32
backward,backward,2,0,2.368000000016764,0,2.368000000016764,medium_ctx256_train_step_fp32
autograd::engine::evaluate_function: MeanBackward0,,2,220.22699999999168,3.55199999998149,38.499999999992724,0.0,medium_ctx256_train_step_fp32
MeanBackward0,,2,181.72699999999895,3.55199999998149,64.81599999998434,0.0,medium_ctx256_train_step_fp32
aten::expand,,152,367.4459999999235,0,303.8149999999805,0,medium_ctx256_train_step_fp32
"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",,100,0,436.8029999999053,0,436.8029999999053,medium_ctx256_train_step_fp32
autograd::engine::evaluate_function: GatherBackward0,,2,130.3159999999989,33.79199999997945,21.082999999991443,0.0,medium_ctx256_train_step_fp32
GatherBackward0,,2,109.23300000000745,33.79199999997945,15.719000000004598,0.0,medium_ctx256_train_step_fp32
aten::gather_backward,,2,93.51400000000285,33.79199999997945,15.174000000006345,0.0,medium_ctx256_train_step_fp32
aten::new_zeros,,4,76.59699999997247,39.80799999998271,14.282999999952153,0.0,medium_ctx256_train_step_fp32
aten::new_empty,,4,22.619999999995343,0,5.8030000000071595,0,medium_ctx256_train_step_fp32
aten::zero_,,930,4848.848999999733,2810.6860000001398,985.9649999985122,0.0,medium_ctx256_train_step_fp32
aten::scatter_add_,,2,34.19399999999587,13.695999999981723,23.454000000019732,13.695999999981723,medium_ctx256_train_step_fp32
"void at::native::_scatter_gather_elementwise_kernel<128, 8, at::native::_cuda_scatter_gather_internal_kernel<true, float, long>::operator()<at::native::ReduceAdd>(at::TensorIterator&, long, long, long, at::native::ReduceAdd const&)::{lambda(int)#1}>(int, at::native::_cuda_scatter_gather_internal_kernel<true, float, long>::operator()<at::native::ReduceAdd>(at::TensorIterator&, long, long, long, at::native::ReduceAdd const&)::{lambda(int)#1})",,2,0,13.695999999981723,0,13.695999999981723,medium_ctx256_train_step_fp32
autograd::engine::evaluate_function: NegBackward0,,2,27.9860000000117,38.0800000000163,5.0600000000195,0.0,medium_ctx256_train_step_fp32
NegBackward0,,2,22.9259999999922,38.0800000000163,3.1169999999765423,0.0,medium_ctx256_train_step_fp32
autograd::engine::evaluate_function: SubBackward0,,148,1994.1440000000293,1123.426999999836,508.35999999989144,0.0,medium_ctx256_train_step_fp32
SubBackward0,,148,1094.1820000001026,740.5799999998053,135.56000000024505,0.0,medium_ctx256_train_step_fp32
autograd::engine::evaluate_function: LogBackward0,,2,28.15000000000873,3.7440000000351574,7.051000000014028,0.0,medium_ctx256_train_step_fp32
LogBackward0,,2,21.098999999994703,3.7440000000351574,2.9069999999992433,0.0,medium_ctx256_train_step_fp32
autograd::engine::evaluate_function: SumBackward1,,50,690.1100000001097,601.3099999999977,201.08600000015576,0.0,medium_ctx256_train_step_fp32
SumBackward1,,50,171.44699999999284,0,62.05500000001484,0,medium_ctx256_train_step_fp32
"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> >, std::array<char*, 3ul>)",,440,0,2453.9499999996624,0,2453.9499999996624,medium_ctx256_train_step_fp32
autograd::engine::evaluate_function: ExpBackward0,,50,571.7119999998904,640.2259999999515,152.55599999994593,0.0,medium_ctx256_train_step_fp32
ExpBackward0,,50,400.31599999995524,580.4499999999607,89.25499999988097,0.0,medium_ctx256_train_step_fp32
aten::add_,,1020,4942.768999999942,3516.923000000308,2314.4099999994505,3516.923000000308,medium_ctx256_train_step_fp32
autograd::engine::evaluate_function: MaxBackward0,,50,2045.423000000017,1114.9750000000058,259.6259999998874,0.0,medium_ctx256_train_step_fp32
MaxBackward0,,50,1536.1320000000196,647.2649999999558,112.1790000000401,0.0,medium_ctx256_train_step_fp32
aten::value_selecting_reduction_backward,,50,1423.9529999999795,647.2649999999558,138.61499999999796,0.0,medium_ctx256_train_step_fp32
aten::zeros,,50,646.2629999999408,261.7609999999986,115.33199999995122,0.0,medium_ctx256_train_step_fp32
aten::scatter_,,50,639.0750000000407,385.50399999995716,414.9779999999955,385.50399999995716,medium_ctx256_train_step_fp32
autograd::engine::evaluate_function: ViewBackward0,,1446,9062.211999999818,961.9559999998819,3167.1599999995087,0.0,medium_ctx256_train_step_fp32
ViewBackward0,,1446,5895.052000000309,961.9559999998819,1259.2830000001704,0.0,medium_ctx256_train_step_fp32
autograd::engine::evaluate_function: PermuteBackward0,,2458,11730.055000000088,0,5245.091999999786,0,medium_ctx256_train_step_fp32
PermuteBackward0,,2458,6484.963000000302,0,2047.9639999996507,0,medium_ctx256_train_step_fp32
"void at::native::_scatter_gather_elementwise_kernel<128, 8, at::native::_cuda_scatter_gather_internal_kernel<true, at::native::OpaqueType<4>, long>::operator()<at::native::TensorAssign>(at::TensorIterator&, long, long, long, at::native::TensorAssign const&)::{lambda(int)#1}>(int, at::native::_cuda_scatter_gather_internal_kernel<true, at::native::OpaqueType<4>, long>::operator()<at::native::TensorAssign>(at::TensorIterator&, long, long, long, at::native::TensorAssign const&)::{lambda(int)#1})",,50,0,385.50399999995716,0,385.50399999995716,medium_ctx256_train_step_fp32
autograd::engine::evaluate_function: BmmBackward0,,434,18778.2710000003,20646.828000000096,1681.4200000001438,0.0,medium_ctx256_train_step_fp32
BmmBackward0,,434,17096.851000000155,20646.828000000096,1452.6230000000578,0.0,medium_ctx256_train_step_fp32
aten::transpose,,868,1589.940999999999,0,1288.9130000002915,0,medium_ctx256_train_step_fp32
sm90_xmma_gemm_f32f32_tf32f32_f32_nt_n_tilesize128x128x32_warpgroupsize1x1x1_execute_segment_k_off_kernel__5x_cublas,,2,0,226.68799999999464,0,226.68799999999464,medium_ctx256_train_step_fp32
autograd::engine::evaluate_function: ReshapeAliasBackward0,,482,3436.9839999999967,440.191000000028,1120.0330000002796,0.0,medium_ctx256_train_step_fp32
ReshapeAliasBackward0,,482,2316.950999999717,440.191000000028,468.531999999439,0.0,medium_ctx256_train_step_fp32
autograd::engine::evaluate_function: UnsqueezeBackward0,,1206,6776.882000000216,559.1680000000633,3006.0879999998724,0.0,medium_ctx256_train_step_fp32
UnsqueezeBackward0,,1206,2857.0510000004288,0,850.7940000007657,0,medium_ctx256_train_step_fp32
aten::squeeze,,1206,2006.256999999663,0,1617.3679999998785,0,medium_ctx256_train_step_fp32
autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,438,5601.019000000022,6696.323000000266,805.247999999905,0.0,medium_ctx256_train_step_fp32
torch::autograd::AccumulateGrad,,438,4795.771000000117,6696.323000000266,1146.0230000002848,0.0,medium_ctx256_train_step_fp32
aten::new_empty_strided,,338,1276.1420000001672,0,502.0500000003085,0,medium_ctx256_train_step_fp32
sm90_xmma_gemm_f32f32_tf32f32_f32_nn_n_tilesize128x256x32_warpgroupsize2x1x1_execute_segment_k_on_kernel__5x_cublas,,2,0,159.90600000000268,0,159.90600000000268,medium_ctx256_train_step_fp32
autograd::engine::evaluate_function: MulBackward0,,676,14341.00800000006,8372.790000000015,3111.5890000002546,0.0,medium_ctx256_train_step_fp32
MulBackward0,,676,7515.137999999941,5973.989999999649,1217.2100000005667,0.0,medium_ctx256_train_step_fp32
aten::detach,,100,163.79499999984546,0,63.61899999986781,0,medium_ctx256_train_step_fp32
detach,,100,100.17599999997765,0,100.17599999997765,0,medium_ctx256_train_step_fp32
autograd::engine::evaluate_function: RsqrtBackward0,,98,4785.3680000001405,354.1599999999671,290.52200000019366,0.0,medium_ctx256_train_step_fp32
RsqrtBackward0,,98,4494.845999999947,354.1599999999671,389.14099999982864,0.0,medium_ctx256_train_step_fp32
autograd::engine::evaluate_function: AddBackward0,,290,752.1089999999167,0,660.1799999999785,0,medium_ctx256_train_step_fp32
AddBackward0,,290,91.92899999993824,0,91.92899999993824,0,medium_ctx256_train_step_fp32
autograd::engine::evaluate_function: MeanBackward1,,98,1612.566000000057,433.2509999999238,252.33000000011816,0.0,medium_ctx256_train_step_fp32
"void at::native::reduce_kernel<128, 4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4>)",,98,0,962.6640000001062,0,962.6640000001062,medium_ctx256_train_step_fp32
MeanBackward1,,98,1360.235999999939,433.2509999999238,197.45999999993364,0.0,medium_ctx256_train_step_fp32
autograd::engine::evaluate_function: PowBackward0,,98,4046.649000000012,1045.0900000001493,489.9189999999144,0.0,medium_ctx256_train_step_fp32
PowBackward0,,98,3111.04900000005,771.8399999998728,294.1030000001774,0.0,medium_ctx256_train_step_fp32
cudaMemcpyAsync,,102,878.7079999998605,0,878.7079999998605,0,medium_ctx256_train_step_fp32
"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#2}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#2}, std::array<char*, 2ul>)",,98,0,117.40499999993335,0,117.40499999993335,medium_ctx256_train_step_fp32
"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",,2826,0,13287.296999998864,0,13287.296999998864,medium_ctx256_train_step_fp32
Memcpy DtoD (Device -> Device),,98,0,264.25599999981205,0,264.25599999981205,medium_ctx256_train_step_fp32
sm90_xmma_gemm_f32f32_tf32f32_f32_nt_n_tilesize128x256x32_warpgroupsize2x1x1_execute_segment_k_off_kernel__5x_cublas,,144,0,6311.424000000035,0,6311.424000000035,medium_ctx256_train_step_fp32
sm90_xmma_gemm_f32f32_tf32f32_f32_nn_n_tilesize128x128x32_warpgroupsize1x1x1_execute_segment_k_off_kernel__5x_cublas,,48,0,1595.2039999999615,0,1595.2039999999615,medium_ctx256_train_step_fp32
sm90_xmma_gemm_f32f32_tf32f32_f32_nn_n_tilesize64x128x32_warpgroupsize1x1x1_execute_segment_k_on_kernel__5x_cublas,,96,0,4272.835999999916,0,4272.835999999916,medium_ctx256_train_step_fp32
autograd::engine::evaluate_function: SigmoidBackward0,,48,930.4669999999533,1150.0439999999726,229.28299999989395,0.0,medium_ctx256_train_step_fp32
SigmoidBackward0,,48,460.9040000000459,630.6249999999563,91.09200000001874,0.0,medium_ctx256_train_step_fp32
aten::sigmoid_backward,,48,369.8120000000272,630.6249999999563,219.15799999995215,630.6249999999563,medium_ctx256_train_step_fp32
"void at::native::vectorized_elementwise_kernel<4, at::native::sigmoid_backward_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float, float)#1}, std::array<char*, 3ul> >(int, at::native::sigmoid_backward_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float, float)#1}, std::array<char*, 3ul>)",,48,0,630.6249999999563,0,630.6249999999563,medium_ctx256_train_step_fp32
void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x64_32x6_nt_align4>(cutlass_80_tensorop_s1688gemm_128x64_32x6_nt_align4::Params),,192,0,3493.8920000000435,0,3493.8920000000435,medium_ctx256_train_step_fp32
sm90_xmma_gemm_f32f32_tf32f32_f32_nn_n_tilesize64x128x32_warpgroupsize1x1x1_execute_segment_k_off_kernel__5x_cublas,,192,0,2715.232000000018,0,2715.232000000018,medium_ctx256_train_step_fp32
autograd::engine::evaluate_function: UnsafeViewBackward0,,96,427.321999999971,0,217.7409999998781,0,medium_ctx256_train_step_fp32
UnsafeViewBackward0,,96,209.5810000000929,0,81.51400000007561,0,medium_ctx256_train_step_fp32
autograd::engine::evaluate_function: CloneBackward0,,96,195.83600000003935,0,177.37099999991187,0,medium_ctx256_train_step_fp32
CloneBackward0,,96,18.465000000127475,0,18.465000000127475,0,medium_ctx256_train_step_fp32
void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_16x6_nt_align4>(cutlass_80_tensorop_s1688gemm_64x64_16x6_nt_align4::Params),,48,0,459.32800000003044,0,459.32800000003044,medium_ctx256_train_step_fp32
